Subscription Size
<[-Infinity, Infinity, 9]>
<[-Infinity, Infinity, 12]>
<[-Infinity, Infinity, 31]>
<[-Infinity, Infinity, 42]>
<[-Infinity, Infinity, 22]>
<[-Infinity, Infinity, 5]>
<[-Infinity, Infinity, 283]>
<[-Infinity, Infinity, 46]>
<[-Infinity, Infinity, 3]>
<[-Infinity, Infinity, 162]>
<[-Infinity, Infinity, 15]>
<[-Infinity, Infinity, 28]>
<[-Infinity, Infinity, 6]>
<[-Infinity, Infinity, 14]>
<[-Infinity, Infinity, 33]>
<[-Infinity, Infinity, 42]>
<[-Infinity, Infinity, 49]>
<[-Infinity, Infinity, 101]>
<[-Infinity, Infinity, 64]>
<[-Infinity, Infinity, 46]>
<[-Infinity, Infinity, 19]>
<[-Infinity, Infinity, 149]>
<[-Infinity, Infinity, 37]>
<[-Infinity, Infinity, 29]>
<[-Infinity, Infinity, 35]>
<[-Infinity, Infinity, 25]>
<[-Infinity, Infinity, 20]>
<[-Infinity, Infinity, 117]>
<[-Infinity, Infinity, 133]>
<[-Infinity, Infinity, 28]>
<[-Infinity, Infinity, 22]>
<[-Infinity, Infinity, 57]>
<[-Infinity, Infinity, 51]>
<[-Infinity, Infinity, 11]>
<[-Infinity, Infinity, 3]>
<[-Infinity, Infinity, 10]>
<[-Infinity, Infinity, 142]>
<[-Infinity, Infinity, 88]>
<[-Infinity, Infinity, 73]>
<[-Infinity, Infinity, 69]>
<[-Infinity, Infinity, 25]>
<[-Infinity, Infinity, 3]>
<[-Infinity, Infinity, 3]>
<[-Infinity, Infinity, 26]>
<[-Infinity, Infinity, 10]>
<[-Infinity, Infinity, 42]>
<[-Infinity, Infinity, 19]>
<[-Infinity, Infinity, 20]>
<[-Infinity, Infinity, 21]>
<[-Infinity, Infinity, 58]>
<[-Infinity, Infinity, 3]>
<[-Infinity, Infinity, 297]>
<[-Infinity, Infinity, 7]>
<[-Infinity, Infinity, 39]>
<[-Infinity, Infinity, 31]>
<[-Infinity, Infinity, 74]>
<[-Infinity, Infinity, 20]>
<[-Infinity, Infinity, 165]>
<[-Infinity, Infinity, 26]>
<[-Infinity, Infinity, 4]>
<[-Infinity, Infinity, 128]>
<[-Infinity, Infinity, 120]>
<[-Infinity, Infinity, 94]>
<[-Infinity, Infinity, 48]>
<[-Infinity, Infinity, 47]>
<[-Infinity, Infinity, 2]>
<[-Infinity, Infinity, 9]>
<[-Infinity, Infinity, 10]>
<[-Infinity, Infinity, 13]>
<[-Infinity, Infinity, 545]>
<[-Infinity, Infinity, 2]>
<[-Infinity, Infinity, 66]>
<[-Infinity, Infinity, 39]>
<[-Infinity, Infinity, 18]>
<[-Infinity, Infinity, 29]>
<[-Infinity, Infinity, 19]>
<[-Infinity, Infinity, 81]>
<[-Infinity, Infinity, 14]>
<[-Infinity, Infinity, 107]>
<[-Infinity, Infinity, 12]>
<[-Infinity, Infinity, 247]>
<[-Infinity, Infinity, 4]>
<[-Infinity, Infinity, 182]>
<[-Infinity, Infinity, 57]>
<[-Infinity, Infinity, 336]>
<[-Infinity, Infinity, 14]>
<[-Infinity, Infinity, 7]>
<[-Infinity, Infinity, 72]>
<[-Infinity, Infinity, 112]>
<[-Infinity, Infinity, 178]>
<[-Infinity, Infinity, 2]>
<[-Infinity, Infinity, 19]>
<[-Infinity, Infinity, 42]>
<[-Infinity, Infinity, 2481]>
<[-Infinity, Infinity, 16]>
<[-Infinity, Infinity, 1617]>
<[-Infinity, Infinity, 7]>
<[-Infinity, Infinity, 38]>
<[-Infinity, Infinity, 14]>
<[-Infinity, Infinity, 10]>
<[-Infinity, Infinity, 29]>
<[-Infinity, Infinity, 16]>
<[-Infinity, Infinity, 189]>
<[-Infinity, Infinity, 13]>
<[-Infinity, Infinity, 16]>
<[-Infinity, Infinity, 13]>
<[-Infinity, Infinity, 91]>
<[-Infinity, Infinity, 51]>
<[-Infinity, Infinity, 22]>
<[-Infinity, Infinity, 5]>
<[-Infinity, Infinity, 10]>
<[-Infinity, Infinity, 50]>
<[-Infinity, Infinity, 20]>
<[-Infinity, Infinity, 9]>
<[-Infinity, Infinity, 481]>
<[-Infinity, Infinity, 160]>
<[-Infinity, Infinity, 57]>
<[-Infinity, Infinity, 69]>
<[-Infinity, Infinity, 72]>
<[-Infinity, Infinity, 34]>
<[-Infinity, Infinity, 11]>
<[-Infinity, Infinity, 129]>
<[-Infinity, Infinity, 7]>
<[-Infinity, Infinity, 20]>
<[-Infinity, Infinity, 16]>
<[-Infinity, Infinity, 13]>
<[-Infinity, Infinity, 23]>
<[-Infinity, Infinity, 79]>
<[-Infinity, Infinity, 3]>
<[-Infinity, Infinity, 105]>
<[-Infinity, Infinity, 49]>
<[-Infinity, Infinity, 1296]>
<[-Infinity, Infinity, 47]>
<[-Infinity, Infinity, 25]>
<[-Infinity, Infinity, 28]>
<[-Infinity, Infinity, 33]>
<[-Infinity, Infinity, 28]>
<[-Infinity, Infinity, 5]>
<[-Infinity, Infinity, 38]>
<[-Infinity, Infinity, 148]>
<[-Infinity, Infinity, 14]>
<[-Infinity, Infinity, 113]>
<[-Infinity, Infinity, 17]>
<[-Infinity, Infinity, 66]>
<[-Infinity, Infinity, 4]>
<[-Infinity, Infinity, 4]>
<[-Infinity, Infinity, 18]>
<[-Infinity, Infinity, 30]>
<[-Infinity, Infinity, 101]>
<[-Infinity, Infinity, 83]>
<[-Infinity, Infinity, 45]>
<[-Infinity, Infinity, 948]>
<[-Infinity, Infinity, 1124]>
<[-Infinity, Infinity, 256]>
<[-Infinity, Infinity, 43]>
<[-Infinity, Infinity, 4]>
<[-Infinity, Infinity, 23]>
<[-Infinity, Infinity, 6]>
<[-Infinity, Infinity, 589]>
<[-Infinity, Infinity, 149]>
<[-Infinity, Infinity, 17]>
<[-Infinity, Infinity, 93]>
<[-Infinity, Infinity, 44]>
<[-Infinity, Infinity, 5]>
<[-Infinity, Infinity, 6]>
<[-Infinity, Infinity, 528]>
<[-Infinity, Infinity, 55]>
<[-Infinity, Infinity, 109]>
<[-Infinity, Infinity, 53]>
<[-Infinity, Infinity, 41]>
<[-Infinity, Infinity, 9]>
<[-Infinity, Infinity, 3]>
<[-Infinity, Infinity, 70]>
<[-Infinity, Infinity, 23]>
<[-Infinity, Infinity, 46]>
<[-Infinity, Infinity, 8]>
<[-Infinity, Infinity, 68]>
<[-Infinity, Infinity, 15]>
<[-Infinity, Infinity, 51]>
<[-Infinity, Infinity, 35]>
<[-Infinity, Infinity, 290]>
<[-Infinity, Infinity, 24]>
<[-Infinity, Infinity, 12]>
<[-Infinity, Infinity, 15]>
<[-Infinity, Infinity, 231]>
<[-Infinity, Infinity, 22]>
<[-Infinity, Infinity, 361]>
<[-Infinity, Infinity, 11]>
<[-Infinity, Infinity, 22]>
<[-Infinity, Infinity, 3]>
<[-Infinity, Infinity, 15]>
<[-Infinity, Infinity, 12]>
<[-Infinity, Infinity, 21]>
<[-Infinity, Infinity, 22]>
<[-Infinity, Infinity, 8]>
<[-Infinity, Infinity, 41]>
<[-Infinity, Infinity, 31]>
<[-Infinity, Infinity, 13]>
<[-Infinity, Infinity, 17]>
<[-Infinity, Infinity, 25]>
<[-Infinity, Infinity, 22]>
